province,adcode,model,bodyType,regYear,regMonth,salesVolume,date,popularity,newsReplyVolume,carCommentVolume
内蒙古,150000,9,2,2017,10,628,27,1317,428,3676
北京,110000,9,2,2017,10,95,27,1949,428,3676
四川,510000,9,2,2017,10,933,27,3361,428,3676
安徽,340000,9,2,2017,10,1138,27,2581,428,3676
山东,370000,9,2,2017,10,2178,27,7893,428,3676
山西,140000,9,2,2017,10,692,27,2474,428,3676
广东,440000,9,2,2017,10,5896,27,13446,428,3676
广西,450000,9,2,2017,10,660,27,1936,428,3676
江苏,320000,9,2,2017,10,1874,27,6776,428,3676
江西,360000,9,2,2017,10,884,27,2003,428,3676
河北,130000,9,2,2017,10,2420,27,5082,428,3676
河南,410000,9,2,2017,10,2531,27,6615,428,3676
浙江,330000,9,2,2017,10,1255,27,4007,428,3676
湖北,420000,9,2,2017,10,1247,27,3388,428,3676
湖南,430000,9,2,2017,10,1432,27,3388,428,3676
福建,350000,9,2,2017,10,415,27,1801,428,3676
辽宁,210000,9,2,2017,10,449,27,2111,428,3676
重庆,500000,9,2,2017,10,475,27,1425,428,3676
陕西,610000,9,2,2017,10,626,27,1922,428,3676
黑龙江,230000,9,2,2017,10,502,27,1290,428,3676
上海,310000,43,1,2017,10,958,27,1507,50,3702
云南,530000,43,1,2017,10,190,27,665,50,3702
内蒙古,150000,43,1,2017,10,137,27,588,50,3702
北京,110000,43,1,2017,10,1056,27,2253,50,3702
四川,510000,43,1,2017,10,254,27,1077,50,3702
安徽,340000,43,1,2017,10,291,27,1226,50,3702
山东,370000,43,1,2017,10,1189,27,4525,50,3702
山西,140000,43,1,2017,10,209,27,1068,50,3702
广东,440000,43,1,2017,10,946,27,2973,50,3702
广西,450000,43,1,2017,10,97,27,457,50,3702
江苏,320000,43,1,2017,10,1121,27,3208,50,3702
江西,360000,43,1,2017,10,178,27,583,50,3702
河北,130000,43,1,2017,10,579,27,2412,50,3702
河南,410000,43,1,2017,10,743,27,3340,50,3702
浙江,330000,43,1,2017,10,743,27,2122,50,3702
湖北,420000,43,1,2017,10,205,27,927,50,3702
湖南,430000,43,1,2017,10,170,27,728,50,3702
福建,350000,43,1,2017,10,181,27,638,50,3702
辽宁,210000,43,1,2017,10,296,27,1421,50,3702
重庆,500000,43,1,2017,10,111,27,538,50,3702
陕西,610000,43,1,2017,10,291,27,1018,50,3702
黑龙江,230000,43,1,2017,10,192,27,1004,50,3702
上海,310000,25,3,2017,10,325,27,1766,553,3051
云南,530000,25,3,2017,10,89,27,836,553,3051
内蒙古,150000,25,3,2017,10,46,27,588,553,3051
北京,110000,25,3,2017,10,85,27,1528,553,3051
四川,510000,25,3,2017,10,295,27,1606,553,3051
安徽,340000,25,3,2017,10,356,27,2448,553,3051
山东,370000,25,3,2017,10,263,27,4194,553,3051
山西,140000,25,3,2017,10,63,27,878,553,3051
广东,440000,25,3,2017,10,420,27,3693,553,3051
广西,450000,25,3,2017,10,131,27,909,553,3051
江苏,320000,25,3,2017,10,797,27,5165,553,3051
江西,360000,25,3,2017,10,189,27,1239,553,3051
河北,130000,25,3,2017,10,211,27,2019,553,3051
河南,410000,25,3,2017,10,272,27,3052,553,3051
浙江,330000,25,3,2017,10,593,27,3631,553,3051
湖北,420000,25,3,2017,10,251,27,1596,553,3051
湖南,430000,25,3,2017,10,183,27,1482,553,3051
福建,350000,25,3,2017,10,185,27,1162,553,3051
辽宁,210000,25,3,2017,10,81,27,1069,553,3051
重庆,500000,25,3,2017,10,99,27,661,553,3051
陕西,610000,25,3,2017,10,146,27,1064,553,3051
黑龙江,230000,25,3,2017,10,21,27,635,553,3051
上海,310000,39,2,2017,10,870,27,2664,432,4623
云南,530000,39,2,2017,10,355,27,1102,432,4623
内蒙古,150000,39,2,2017,10,398,27,897,432,4623
北京,110000,39,2,2017,10,373,27,2415,432,4623
四川,510000,39,2,2017,10,888,27,2639,432,4623
安徽,340000,39,2,2017,10,977,27,2366,432,4623
山东,370000,39,2,2017,10,1080,27,4879,432,4623
山西,140000,39,2,2017,10,532,27,1458,432,4623
广东,440000,39,2,2017,10,1071,27,4860,432,4623
广西,450000,39,2,2017,10,338,27,941,432,4623
江苏,320000,39,2,2017,10,1407,27,4811,432,4623
江西,360000,39,2,2017,10,1037,27,1883,432,4623
河北,130000,39,2,2017,10,740,27,2634,432,4623
河南,410000,39,2,2017,10,1099,27,3693,432,4623
浙江,330000,39,2,2017,10,1153,27,3196,432,4623
湖北,420000,39,2,2017,10,1214,27,2947,432,4623
湖南,430000,39,2,2017,10,1057,27,2532,432,4623
福建,350000,39,2,2017,10,518,27,1605,432,4623
辽宁,210000,39,2,2017,10,320,27,1273,432,4623
重庆,500000,39,2,2017,10,312,27,1156,432,4623
陕西,610000,39,2,2017,10,398,27,1395,432,4623
黑龙江,230000,39,2,2017,10,179,27,785,432,4623
上海,310000,30,3,2017,10,691,27,2363,1127,4467
云南,530000,30,3,2017,10,362,27,1254,1127,4467
内蒙古,150000,30,3,2017,10,372,27,930,1127,4467
北京,110000,30,3,2017,10,37,27,1869,1127,4467
四川,510000,30,3,2017,10,1415,27,2841,1127,4467
安徽,340000,30,3,2017,10,1480,27,3869,1127,4467
山东,370000,30,3,2017,10,2802,27,7431,1127,4467
山西,140000,30,3,2017,10,750,27,1813,1127,4467
广东,440000,30,3,2017,10,2176,27,6524,1127,4467
广西,450000,30,3,2017,10,598,27,1683,1127,4467
江苏,320000,30,3,2017,10,3479,27,8094,1127,4467
江西,360000,30,3,2017,10,1261,27,2412,1127,4467
河北,130000,30,3,2017,10,1711,27,3893,1127,4467
河南,410000,30,3,2017,10,2328,27,6451,1127,4467
浙江,330000,30,3,2017,10,2554,27,5593,1127,4467
湖北,420000,30,3,2017,10,1162,27,2922,1127,4467
湖南,430000,30,3,2017,10,1239,27,2719,1127,4467
福建,350000,30,3,2017,10,1081,27,2153,1127,4467
辽宁,210000,30,3,2017,10,497,27,1627,1127,4467
重庆,500000,30,3,2017,10,413,27,1052,1127,4467
陕西,610000,30,3,2017,10,626,27,1910,1127,4467
黑龙江,230000,30,3,2017,10,247,27,914,1127,4467
上海,310000,49,3,2017,10,99,27,1274,297,3631
云南,530000,49,3,2017,10,422,27,1815,297,3631
内蒙古,150000,49,3,2017,10,274,27,1030,297,3631
北京,110000,49,3,2017,10,268,27,2566,297,3631
四川,510000,49,3,2017,10,1092,27,3492,297,3631
安徽,340000,49,3,2017,10,828,27,4295,297,3631
山东,370000,49,3,2017,10,1960,27,17128,297,3631
山西,140000,49,3,2017,10,746,27,6058,297,3631
广东,440000,49,3,2017,10,1591,27,8939,297,3631
广西,450000,49,3,2017,10,719,27,2968,297,3631
江苏,320000,49,3,2017,10,1078,27,17460,297,3631
江西,360000,49,3,2017,10,910,27,2130,297,3631
河北,130000,49,3,2017,10,1362,27,3806,297,3631
河南,410000,49,3,2017,10,2212,27,6023,297,3631
浙江,330000,49,3,2017,10,2752,27,7246,297,3631
湖北,420000,49,3,2017,10,723,27,6565,297,3631
湖南,430000,49,3,2017,10,980,27,2322,297,3631
福建,350000,49,3,2017,10,965,27,4522,297,3631
辽宁,210000,49,3,2017,10,253,27,3649,297,3631
重庆,500000,49,3,2017,10,485,27,1292,297,3631
陕西,610000,49,3,2017,10,1331,27,3038,297,3631
黑龙江,230000,49,3,2017,10,80,27,907,297,3631
上海,310000,26,3,2017,10,47,27,740,386,3992
云南,530000,26,3,2017,10,421,27,1540,386,3992
内蒙古,150000,26,3,2017,10,330,27,1116,386,3992
北京,110000,26,3,2017,10,56,27,1522,386,3992
四川,510000,26,3,2017,10,881,27,2531,386,3992
安徽,340000,26,3,2017,10,556,27,2233,386,3992
山东,370000,26,3,2017,10,1444,27,5971,386,3992
山西,140000,26,3,2017,10,804,27,2758,386,3992
广东,440000,26,3,2017,10,961,27,5774,386,3992
广西,450000,26,3,2017,10,428,27,1528,386,3992
江苏,320000,26,3,2017,10,651,27,4347,386,3992
江西,360000,26,3,2017,10,444,27,1492,386,3992
河北,130000,26,3,2017,10,1511,27,4293,386,3992
河南,410000,26,3,2017,10,1386,27,5864,386,3992
浙江,330000,26,3,2017,10,628,27,4204,386,3992
湖北,420000,26,3,2017,10,502,27,2251,386,3992
湖南,430000,26,3,2017,10,693,27,1701,386,3992
福建,350000,26,3,2017,10,264,27,1672,386,3992
辽宁,210000,26,3,2017,10,358,27,1851,386,3992
重庆,500000,26,3,2017,10,335,27,1033,386,3992
陕西,610000,26,3,2017,10,802,27,2908,386,3992
黑龙江,230000,26,3,2017,10,279,27,1206,386,3992
上海,310000,31,2,2017,10,70,27,606,169,1257
云南,530000,31,2,2017,10,737,27,1262,169,1257
内蒙古,150000,31,2,2017,10,477,27,640,169,1257
北京,110000,31,2,2017,10,36,27,976,169,1257
四川,510000,31,2,2017,10,1043,27,1921,169,1257
安徽,340000,31,2,2017,10,974,27,1704,169,1257
山东,370000,31,2,2017,10,1648,27,3813,169,1257
山西,140000,31,2,2017,10,673,27,1426,169,1257
广东,440000,31,2,2017,10,797,27,2970,169,1257
广西,450000,31,2,2017,10,395,27,835,169,1257
江苏,320000,31,2,2017,10,1065,27,2665,169,1257
江西,360000,31,2,2017,10,678,27,938,169,1257
河北,130000,31,2,2017,10,1628,27,2490,169,1257
河南,410000,31,2,2017,10,1530,27,3618,169,1257
浙江,330000,31,2,2017,10,965,27,2318,169,1257
湖北,420000,31,2,2017,10,791,27,1517,169,1257
湖南,430000,31,2,2017,10,664,27,1212,169,1257
福建,350000,31,2,2017,10,330,27,968,169,1257
辽宁,210000,31,2,2017,10,298,27,888,169,1257
重庆,500000,31,2,2017,10,284,27,621,169,1257
陕西,610000,31,2,2017,10,672,27,1292,169,1257
黑龙江,230000,31,2,2017,10,481,27,1056,169,1257
上海,310000,21,2,2017,10,244,27,3094,796,8807
云南,530000,21,2,2017,10,1360,27,4613,796,8807
内蒙古,150000,21,2,2017,10,923,27,2530,796,8807
北京,110000,21,2,2017,10,235,27,4815,796,8807
四川,510000,21,2,2017,10,1859,27,6189,796,8807
安徽,340000,21,2,2017,10,1690,27,5206,796,8807
山东,370000,21,2,2017,10,3085,27,11135,796,8807
山西,140000,21,2,2017,10,936,27,3629,796,8807
广东,440000,21,2,2017,10,2021,27,14461,796,8807
广西,450000,21,2,2017,10,620,27,2834,796,8807
江苏,320000,21,2,2017,10,2663,27,10759,796,8807
江西,360000,21,2,2017,10,1043,27,3109,796,8807
河北,130000,21,2,2017,10,2211,27,6551,796,8807
河南,410000,21,2,2017,10,3184,27,11077,796,8807
浙江,330000,21,2,2017,10,2198,27,9385,796,8807
湖北,420000,21,2,2017,10,1417,27,4916,796,8807
湖南,430000,21,2,2017,10,1640,27,4916,796,8807
福建,350000,21,2,2017,10,786,27,3817,796,8807
辽宁,210000,21,2,2017,10,952,27,3832,796,8807
重庆,500000,21,2,2017,10,742,27,2472,796,8807
陕西,610000,21,2,2017,10,1016,27,3861,796,8807
黑龙江,230000,21,2,2017,10,758,27,2892,796,8807
上海,310000,8,3,2017,10,517,27,656,322,657
云南,530000,8,3,2017,10,370,27,721,322,657
内蒙古,150000,8,3,2017,10,533,27,388,322,657
北京,110000,8,3,2017,10,705,27,721,322,657
四川,510000,8,3,2017,10,604,27,906,322,657
安徽,340000,8,3,2017,10,786,27,1113,322,657
山东,370000,8,3,2017,10,1113,27,1804,322,657
山西,140000,8,3,2017,10,659,27,529,322,657
广东,440000,8,3,2017,10,381,27,1516,322,657
广西,450000,8,3,2017,10,116,27,375,322,657
江苏,320000,8,3,2017,10,1295,27,1813,322,657
江西,360000,8,3,2017,10,320,27,446,322,657
河北,130000,8,3,2017,10,1285,27,1046,322,657
河南,410000,8,3,2017,10,988,27,1728,322,657
浙江,330000,8,3,2017,10,614,27,1316,322,657
湖北,420000,8,3,2017,10,300,27,587,322,657
湖南,430000,8,3,2017,10,425,27,681,322,657
福建,350000,8,3,2017,10,256,27,507,322,657
辽宁,210000,8,3,2017,10,176,27,389,322,657
重庆,500000,8,3,2017,10,311,27,484,322,657
陕西,610000,8,3,2017,10,522,27,629,322,657
黑龙江,230000,8,3,2017,10,100,27,214,322,657
上海,310000,12,3,2017,10,43,27,816,457,1948
云南,530000,12,3,2017,10,1333,27,892,457,1948
内蒙古,150000,12,3,2017,10,1060,27,962,457,1948
北京,110000,12,3,2017,10,277,27,1840,457,1948
四川,510000,12,3,2017,10,2401,27,1934,457,1948
安徽,340000,12,3,2017,10,493,27,1075,457,1948
山东,370000,12,3,2017,10,3505,27,4695,457,1948
山西,140000,12,3,2017,10,1465,27,1596,457,1948
广东,440000,12,3,2017,10,2044,27,3502,457,1948
广西,450000,12,3,2017,10,369,27,544,457,1948
江苏,320000,12,3,2017,10,917,27,2178,457,1948
江西,360000,12,3,2017,10,425,27,732,457,1948
河北,130000,12,3,2017,10,3840,27,4474,457,1948
河南,410000,12,3,2017,10,2086,27,4070,457,1948
浙江,330000,12,3,2017,10,660,27,1643,457,1948
湖北,420000,12,3,2017,10,573,27,1051,457,1948
湖南,430000,12,3,2017,10,1174,27,1183,457,1948
福建,350000,12,3,2017,10,640,27,976,457,1948
辽宁,210000,12,3,2017,10,1557,27,2253,457,1948
重庆,500000,12,3,2017,10,262,27,554,457,1948
陕西,610000,12,3,2017,10,886,27,1338,457,1948
黑龙江,230000,12,3,2017,10,1730,27,1798,457,1948
上海,310000,23,3,2017,10,887,27,1953,337,1928
云南,530000,23,3,2017,10,1252,27,2472,337,1928
内蒙古,150000,23,3,2017,10,772,27,1274,337,1928
北京,110000,23,3,2017,10,265,27,2098,337,1928
四川,510000,23,3,2017,10,2053,27,3387,337,1928
安徽,340000,23,3,2017,10,2516,27,3968,337,1928
山东,370000,23,3,2017,10,4122,27,5645,337,1928
山西,140000,23,3,2017,10,1828,27,2071,337,1928
广东,440000,23,3,2017,10,1687,27,6635,337,1928
广西,450000,23,3,2017,10,586,27,1558,337,1928
江苏,320000,23,3,2017,10,4745,27,6926,337,1928
江西,360000,23,3,2017,10,1615,27,2015,337,1928
河北,130000,23,3,2017,10,4377,27,4065,337,1928
河南,410000,23,3,2017,10,4481,27,6573,337,1928
浙江,330000,23,3,2017,10,2259,27,5063,337,1928
湖北,420000,23,3,2017,10,1474,27,2486,337,1928
湖南,430000,23,3,2017,10,1856,27,2729,337,1928
福建,350000,23,3,2017,10,1298,27,2348,337,1928
辽宁,210000,23,3,2017,10,692,27,1870,337,1928
重庆,500000,23,3,2017,10,870,27,1593,337,1928
陕西,610000,23,3,2017,10,1777,27,2479,337,1928
黑龙江,230000,23,3,2017,10,427,27,1011,337,1928
上海,310000,52,3,2017,10,238,27,796,124,1785
云南,530000,52,3,2017,10,835,27,696,124,1785
内蒙古,150000,52,3,2017,10,805,27,567,124,1785
北京,110000,52,3,2017,10,75,27,1132,124,1785
四川,510000,52,3,2017,10,1013,27,1043,124,1785
安徽,340000,52,3,2017,10,1004,27,978,124,1785
山东,370000,52,3,2017,10,3700,27,3572,124,1785
山西,140000,52,3,2017,10,1762,27,1446,124,1785
广东,440000,52,3,2017,10,408,27,1871,124,1785
广西,450000,52,3,2017,10,185,27,378,124,1785
江苏,320000,52,3,2017,10,993,27,1918,124,1785
江西,360000,52,3,2017,10,282,27,564,124,1785
河北,130000,52,3,2017,10,3615,27,3107,124,1785
河南,410000,52,3,2017,10,1924,27,2968,124,1785
浙江,330000,52,3,2017,10,523,27,1428,124,1785
湖北,420000,52,3,2017,10,208,27,693,124,1785
湖南,430000,52,3,2017,10,410,27,675,124,1785
福建,350000,52,3,2017,10,251,27,625,124,1785
辽宁,210000,52,3,2017,10,982,27,1300,124,1785
重庆,500000,52,3,2017,10,246,27,453,124,1785
陕西,610000,52,3,2017,10,930,27,1128,124,1785
黑龙江,230000,52,3,2017,10,658,27,753,124,1785
上海,310000,47,3,2017,10,241,27,747,632,1528
云南,530000,47,3,2017,10,355,27,1026,632,1528
内蒙古,150000,47,3,2017,10,497,27,599,632,1528
北京,110000,47,3,2017,10,791,27,1165,632,1528
四川,510000,47,3,2017,10,823,27,1456,632,1528
安徽,340000,47,3,2017,10,552,27,1571,632,1528
山东,370000,47,3,2017,10,1727,27,2884,632,1528
山西,140000,47,3,2017,10,463,27,620,632,1528
广东,440000,47,3,2017,10,889,27,2604,632,1528
广西,450000,47,3,2017,10,217,27,597,632,1528
江苏,320000,47,3,2017,10,1162,27,2610,632,1528
江西,360000,47,3,2017,10,301,27,663,632,1528
河北,130000,47,3,2017,10,1625,27,1649,632,1528
河南,410000,47,3,2017,10,1582,27,2757,632,1528
浙江,330000,47,3,2017,10,734,27,2091,632,1528
湖北,420000,47,3,2017,10,501,27,977,632,1528
湖南,430000,47,3,2017,10,410,27,971,632,1528
福建,350000,47,3,2017,10,431,27,862,632,1528
辽宁,210000,47,3,2017,10,793,27,1096,632,1528
重庆,500000,47,3,2017,10,373,27,602,632,1528
陕西,610000,47,3,2017,10,768,27,917,632,1528
黑龙江,230000,47,3,2017,10,813,27,761,632,1528
上海,310000,40,2,2017,10,404,27,2857,909,4008
云南,530000,40,2,2017,10,371,27,1632,909,4008
内蒙古,150000,40,2,2017,10,127,27,1098,909,4008
北京,110000,40,2,2017,10,206,27,3391,909,4008
四川,510000,40,2,2017,10,542,27,3215,909,4008
安徽,340000,40,2,2017,10,608,27,2439,909,4008
山东,370000,40,2,2017,10,835,27,6067,909,4008
山西,140000,40,2,2017,10,108,27,1607,909,4008
广东,440000,40,2,2017,10,819,27,5982,909,4008
广西,450000,40,2,2017,10,175,27,946,909,4008
江苏,320000,40,2,2017,10,952,27,5521,909,4008
江西,360000,40,2,2017,10,423,27,1753,909,4008
河北,130000,40,2,2017,10,499,27,4289,909,4008
河南,410000,40,2,2017,10,445,27,4933,909,4008
浙江,330000,40,2,2017,10,1146,27,4969,909,4008
湖北,420000,40,2,2017,10,456,27,2402,909,4008
湖南,430000,40,2,2017,10,494,27,2384,909,4008
福建,350000,40,2,2017,10,360,27,2038,909,4008
辽宁,210000,40,2,2017,10,226,27,1802,909,4008
重庆,500000,40,2,2017,10,200,27,1304,909,4008
陕西,610000,40,2,2017,10,191,27,1953,909,4008
黑龙江,230000,40,2,2017,10,150,27,1298,909,4008
上海,310000,16,3,2017,10,687,27,1788,1470,2649
云南,530000,16,3,2017,10,776,27,1198,1470,2649
内蒙古,150000,16,3,2017,10,829,27,1088,1470,2649
北京,110000,16,3,2017,10,493,27,3550,1470,2649
四川,510000,16,3,2017,10,2341,27,3265,1470,2649
安徽,340000,16,3,2017,10,1809,27,2650,1470,2649
山东,370000,16,3,2017,10,2964,27,6324,1470,2649
山西,140000,16,3,2017,10,915,27,1801,1470,2649
广东,440000,16,3,2017,10,1712,27,6479,1470,2649
广西,450000,16,3,2017,10,502,27,984,1470,2649
江苏,320000,16,3,2017,10,3744,27,5682,1470,2649
江西,360000,16,3,2017,10,1004,27,1529,1470,2649
河北,130000,16,3,2017,10,4164,27,6058,1470,2649
河南,410000,16,3,2017,10,3430,27,5896,1470,2649
浙江,330000,16,3,2017,10,3040,27,4231,1470,2649
湖北,420000,16,3,2017,10,1166,27,1905,1470,2649
湖南,430000,16,3,2017,10,998,27,1905,1470,2649
福建,350000,16,3,2017,10,859,27,1814,1470,2649
辽宁,210000,16,3,2017,10,1131,27,2371,1470,2649
重庆,500000,16,3,2017,10,585,27,1088,1470,2649
陕西,610000,16,3,2017,10,1108,27,2054,1470,2649
黑龙江,230000,16,3,2017,10,859,27,1866,1470,2649
上海,310000,28,0,2017,10,810,27,957,670,3841
云南,530000,28,0,2017,10,338,27,689,670,3841
内蒙古,150000,28,0,2017,10,323,27,454,670,3841
北京,110000,28,0,2017,10,482,27,987,670,3841
四川,510000,28,0,2017,10,665,27,1210,670,3841
安徽,340000,28,0,2017,10,792,27,1451,670,3841
山东,370000,28,0,2017,10,2148,27,2772,670,3841
山西,140000,28,0,2017,10,274,27,529,670,3841
广东,440000,28,0,2017,10,876,27,2543,670,3841
广西,450000,28,0,2017,10,224,27,575,670,3841
江苏,320000,28,0,2017,10,2396,27,3010,670,3841
江西,360000,28,0,2017,10,370,27,707,670,3841
河北,130000,28,0,2017,10,1771,27,1664,670,3841
河南,410000,28,0,2017,10,1347,27,2411,670,3841
浙江,330000,28,0,2017,10,2171,27,2519,670,3841
湖北,420000,28,0,2017,10,493,27,924,670,3841
湖南,430000,28,0,2017,10,413,27,885,670,3841
福建,350000,28,0,2017,10,428,27,800,670,3841
辽宁,210000,28,0,2017,10,344,27,770,670,3841
重庆,500000,28,0,2017,10,123,27,430,670,3841
陕西,610000,28,0,2017,10,507,27,827,670,3841
黑龙江,230000,28,0,2017,10,314,27,493,670,3841
上海,310000,11,2,2017,10,27,27,134,127,293
云南,530000,11,2,2017,10,52,27,162,127,293
内蒙古,150000,11,2,2017,10,66,27,167,127,293
北京,110000,11,2,2017,10,40,27,255,127,293
四川,510000,11,2,2017,10,129,27,268,127,293
安徽,340000,11,2,2017,10,358,27,363,127,293
山东,370000,11,2,2017,10,646,27,794,127,293
山西,140000,11,2,2017,10,271,27,243,127,293
广东,440000,11,2,2017,10,114,27,486,127,293
广西,450000,11,2,2017,10,61,27,141,127,293
江苏,320000,11,2,2017,10,225,27,515,127,293
江西,360000,11,2,2017,10,62,27,138,127,293
河北,130000,11,2,2017,10,517,27,456,127,293
河南,410000,11,2,2017,10,354,27,500,127,293
浙江,330000,11,2,2017,10,78,27,359,127,293
湖北,420000,11,2,2017,10,178,27,274,127,293
湖南,430000,11,2,2017,10,159,27,181,127,293
福建,350000,11,2,2017,10,34,27,166,127,293
辽宁,210000,11,2,2017,10,119,27,367,127,293
重庆,500000,11,2,2017,10,68,27,124,127,293
陕西,610000,11,2,2017,10,130,27,232,127,293
黑龙江,230000,11,2,2017,10,70,27,237,127,293
上海,310000,0,3,2017,10,627,27,401,784,1947
云南,530000,0,3,2017,10,213,27,186,784,1947
内蒙古,150000,0,3,2017,10,79,27,72,784,1947
北京,110000,0,3,2017,10,544,27,407,784,1947
四川,510000,0,3,2017,10,629,27,448,784,1947
安徽,340000,0,3,2017,10,325,27,314,784,1947
山东,370000,0,3,2017,10,504,27,1075,784,1947
山西,140000,0,3,2017,10,114,27,119,784,1947
广东,440000,0,3,2017,10,1178,27,1130,784,1947
广西,450000,0,3,2017,10,149,27,190,784,1947
江苏,320000,0,3,2017,10,1428,27,890,784,1947
江西,360000,0,3,2017,10,199,27,275,784,1947
河北,130000,0,3,2017,10,325,27,296,784,1947
河南,410000,0,3,2017,10,310,27,1966,784,1947
浙江,330000,0,3,2017,10,1401,27,674,784,1947
湖北,420000,0,3,2017,10,311,27,267,784,1947
湖南,430000,0,3,2017,10,270,27,279,784,1947
福建,350000,0,3,2017,10,401,27,285,784,1947
辽宁,210000,0,3,2017,10,226,27,293,784,1947
重庆,500000,0,3,2017,10,261,27,208,784,1947
陕西,610000,0,3,2017,10,232,27,322,784,1947
黑龙江,230000,0,3,2017,10,79,27,257,784,1947
上海,310000,20,2,2017,10,307,27,1395,104,5
云南,530000,20,2,2017,10,139,27,878,104,5
内蒙古,150000,20,2,2017,10,85,27,489,104,5
北京,110000,20,2,2017,10,227,27,1630,104,5
四川,510000,20,2,2017,10,298,27,1583,104,5
安徽,340000,20,2,2017,10,180,27,1537,104,5
山东,370000,20,2,2017,10,281,27,2763,104,5
山西,140000,20,2,2017,10,75,27,589,104,5
广东,440000,20,2,2017,10,502,27,3079,104,5
广西,450000,20,2,2017,10,94,27,620,104,5
江苏,320000,20,2,2017,10,673,27,3853,104,5
江西,360000,20,2,2017,10,158,27,801,104,5
河北,130000,20,2,2017,10,198,27,1657,104,5
河南,410000,20,2,2017,10,183,27,2516,104,5
浙江,330000,20,2,2017,10,681,27,3063,104,5
湖北,420000,20,2,2017,10,216,27,1302,104,5
湖南,430000,20,2,2017,10,168,27,1167,104,5
福建,350000,20,2,2017,10,226,27,1152,104,5
辽宁,210000,20,2,2017,10,114,27,975,104,5
重庆,500000,20,2,2017,10,134,27,670,104,5
陕西,610000,20,2,2017,10,149,27,955,104,5
黑龙江,230000,20,2,2017,10,56,27,608,104,5
上海,310000,35,2,2017,10,524,27,2382,256,717
云南,530000,35,2,2017,10,175,27,1463,256,717
内蒙古,150000,35,2,2017,10,107,27,785,256,717
北京,110000,35,2,2017,10,607,27,3136,256,717
四川,510000,35,2,2017,10,366,27,2553,256,717
安徽,340000,35,2,2017,10,231,27,2546,256,717
山东,370000,35,2,2017,10,361,27,4523,256,717
山西,140000,35,2,2017,10,125,27,944,256,717
广东,440000,35,2,2017,10,990,27,5676,256,717
广西,450000,35,2,2017,10,137,27,1026,256,717
江苏,320000,35,2,2017,10,891,27,6335,256,717
江西,360000,35,2,2017,10,164,27,1292,256,717
河北,130000,35,2,2017,10,239,27,2812,256,717
河南,410000,35,2,2017,10,268,27,3098,256,717
浙江,330000,35,2,2017,10,896,27,5277,256,717
湖北,420000,35,2,2017,10,336,27,2179,256,717
湖南,430000,35,2,2017,10,213,27,1945,256,717
福建,350000,35,2,2017,10,323,27,1875,256,717
辽宁,210000,35,2,2017,10,233,27,1628,256,717
重庆,500000,35,2,2017,10,169,27,1121,256,717
陕西,610000,35,2,2017,10,202,27,1501,256,717
黑龙江,230000,35,2,2017,10,77,27,848,256,717
上海,310000,41,0,2017,10,219,27,3787,354,921
云南,530000,41,0,2017,10,61,27,2327,354,921
内蒙古,150000,41,0,2017,10,23,27,1350,354,921
北京,110000,41,0,2017,10,169,27,4106,354,921
四川,510000,41,0,2017,10,125,27,4775,354,921
安徽,340000,41,0,2017,10,113,27,4073,354,921
山东,370000,41,0,2017,10,232,27,8047,354,921
山西,140000,41,0,2017,10,36,27,1723,354,921
广东,440000,41,0,2017,10,206,27,8981,354,921
广西,450000,41,0,2017,10,32,27,1591,354,921
江苏,320000,41,0,2017,10,487,27,10979,354,921
江西,360000,41,0,2017,10,43,27,2305,354,921
河北,130000,41,0,2017,10,156,27,5599,354,921
河南,410000,41,0,2017,10,128,27,6499,354,921
浙江,330000,41,0,2017,10,426,27,9870,354,921
湖北,420000,41,0,2017,10,77,27,3502,354,921
湖南,430000,41,0,2017,10,69,27,2964,354,921
福建,350000,41,0,2017,10,54,27,2667,354,921
辽宁,210000,41,0,2017,10,57,27,2624,354,921
重庆,500000,41,0,2017,10,32,27,1646,354,921
陕西,610000,41,0,2017,10,83,27,2777,354,921
黑龙江,230000,41,0,2017,10,25,27,1493,354,921
上海,310000,53,3,2017,10,487,27,4187,3,917
云南,530000,53,3,2017,10,213,27,2868,3,917
内蒙古,150000,53,3,2017,10,176,27,2170,3,917
北京,110000,53,3,2017,10,557,27,5329,3,917
四川,510000,53,3,2017,10,541,27,5850,3,917
安徽,340000,53,3,2017,10,402,27,5482,3,917
山东,370000,53,3,2017,10,568,27,10266,3,917
山西,140000,53,3,2017,10,168,27,2423,3,917
广东,440000,53,3,2017,10,934,27,10609,3,917
广西,450000,53,3,2017,10,129,27,2043,3,917
江苏,320000,53,3,2017,10,1253,27,12690,3,917
江西,360000,53,3,2017,10,206,27,3147,3,917
河北,130000,53,3,2017,10,455,27,7347,3,917
河南,410000,53,3,2017,10,422,27,8198,3,917
浙江,330000,53,3,2017,10,1479,27,11941,3,917
湖北,420000,53,3,2017,10,371,27,4200,3,917
湖南,430000,53,3,2017,10,339,27,4225,3,917
福建,350000,53,3,2017,10,274,27,3261,3,917
辽宁,210000,53,3,2017,10,397,27,4124,3,917
重庆,500000,53,3,2017,10,142,27,2170,3,917
陕西,610000,53,3,2017,10,357,27,3781,3,917
黑龙江,230000,53,3,2017,10,129,27,2360,3,917
上海,310000,42,2,2017,10,434,27,2660,102,22
云南,530000,42,2,2017,10,158,27,1791,102,22
内蒙古,150000,42,2,2017,10,179,27,1226,102,22
